Time,Open,High,Low,Close
2017-10-27 07:00:00,114.22,114.332,114.142,114.15
2017-10-27 06:00:00,114.132,114.318,114.122,114.246
2017-10-27 05:00:00,114.164,114.191,114.141,114.149
2017-10-27 04:00:00,114.11,114.15,114.096,114.134
2017-10-27 03:00:00,114.16,114.179,114.113,114.122
2017-10-27 02:00:00,114.176,114.234,114.119,114.162
2017-10-27 01:00:00,114.138,114.255,114.127,114.188
2017-10-27 00:00:00,114.135,114.172,114.023,114.158
2017-10-26 23:00:00,114.11,114.159,114.104,114.121
2017-10-26 22:00:00,114.031,114.095,114.008,114.094
2017-10-26 21:00:00,114.008,114.017,113.987,114.017
2017-10-26 20:00:00,113.984,114.086,113.97,114.021
2017-10-26 19:00:00,114.0,114.022,113.948,113.992
2017-10-26 18:00:00,113.98,114.03,113.95,113.972
2017-10-26 17:00:00,113.754,114.005,113.746,113.974
2017-10-26 16:00:00,113.74,113.823,113.736,113.771
2017-10-26 15:00:00,113.95,114.036,113.797,113.798
2017-10-26 14:00:00,113.848,113.929,113.79,113.913
2017-10-26 13:00:00,113.691,113.854,113.658,113.851
2017-10-26 12:00:00,113.754,113.885,113.748,113.801
2017-10-26 11:00:00,113.637,113.705,113.609,113.671
2017-10-26 10:00:00,113.678,113.68,113.607,113.664
2017-10-26 09:00:00,113.657,113.704,113.654,113.68
2017-10-26 08:00:00,113.786,113.802,113.668,113.676
2017-10-26 07:00:00,113.651,113.728,113.643,113.715
2017-10-26 06:00:00,113.479,113.645,113.466,113.638
2017-10-26 05:00:00,113.523,113.554,113.361,113.47
2017-10-26 04:00:00,113.532,113.556,113.518,113.527
2017-10-26 03:00:00,113.562,113.562,113.469,113.526
2017-10-26 02:00:00,113.461,113.564,113.458,113.555
2017-10-26 01:00:00,113.649,113.654,113.392,113.457
2017-10-26 00:00:00,113.592,113.712,113.57,113.586
2017-10-25 23:00:00,113.638,113.653,113.57,113.572
2017-10-25 22:00:00,113.698,113.701,113.588,113.617
2017-10-25 21:00:00,113.752,113.756,113.703,113.707
2017-10-25 20:00:00,113.75,113.786,113.741,113.757
2017-10-25 19:00:00,113.748,113.776,113.704,113.742
2017-10-25 18:00:00,113.782,113.815,113.71,113.733
2017-10-25 17:00:00,113.621,113.789,113.614,113.777
2017-10-25 16:00:00,113.725,113.726,113.527,113.651
2017-10-25 15:00:00,113.68,113.766,113.608,113.677
2017-10-25 14:00:00,113.902,114.018,113.671,113.718
2017-10-25 13:00:00,114.116,114.123,113.858,113.882
2017-10-25 12:00:00,114.055,114.221,114.054,114.152
2017-10-25 11:00:00,114.157,114.211,114.106,114.121
2017-10-25 10:00:00,114.219,114.225,114.121,114.143
2017-10-25 09:00:00,114.136,114.242,114.122,114.241
2017-10-25 08:00:00,113.907,114.143,113.842,114.138
2017-10-25 07:00:00,113.9,113.93,113.838,113.9
2017-10-25 06:00:00,113.796,113.929,113.787,113.888
2017-10-25 05:00:00,113.92,113.923,113.771,113.818
2017-10-25 04:00:00,113.946,113.962,113.921,113.932
2017-10-25 03:00:00,113.89,113.972,113.89,113.972
2017-10-25 02:00:00,113.821,113.922,113.82,113.871
2017-10-25 01:00:00,113.812,113.864,113.766,113.844
2017-10-25 00:00:00,113.954,113.962,113.84,113.899
2017-10-24 23:00:00,113.984,113.985,113.928,113.95
2017-10-24 22:00:00,113.938,113.974,113.916,113.973
2017-10-24 21:00:00,113.933,113.959,113.914,113.923
2017-10-24 20:00:00,113.861,113.957,113.846,113.949
2017-10-24 19:00:00,113.584,113.873,113.579,113.867
2017-10-24 18:00:00,113.899,113.905,113.624,113.629
2017-10-24 17:00:00,113.884,113.938,113.839,113.893
2017-10-24 16:00:00,113.942,113.989,113.91,113.912
2017-10-24 15:00:00,113.959,113.987,113.918,113.964
2017-10-24 14:00:00,113.804,113.987,113.781,113.976
2017-10-24 13:00:00,113.881,113.993,113.815,113.854
2017-10-24 12:00:00,113.901,113.968,113.848,113.868
2017-10-24 11:00:00,113.754,113.884,113.687,113.87
2017-10-24 10:00:00,113.65,113.762,113.649,113.755
2017-10-24 09:00:00,113.678,113.754,113.655,113.706
2017-10-24 08:00:00,113.679,113.718,113.62,113.658
2017-10-24 07:00:00,113.567,113.726,113.558,113.72
2017-10-24 06:00:00,113.53,113.606,113.515,113.585
2017-10-24 05:00:00,113.388,113.499,113.374,113.497
2017-10-24 04:00:00,113.325,113.396,113.325,113.377
2017-10-24 03:00:00,113.366,113.369,113.296,113.305
2017-10-24 02:00:00,113.342,113.37,113.317,113.368
2017-10-24 01:00:00,113.31,113.401,113.304,113.35
2017-10-24 00:00:00,113.347,113.401,113.344,113.368
2017-10-23 23:00:00,113.374,113.454,113.365,113.365
2017-10-23 22:00:00,113.492,113.497,113.381,113.392
2017-10-23 21:00:00,113.452,113.501,113.436,113.5
2017-10-23 20:00:00,113.343,113.45,113.313,113.445
2017-10-23 19:00:00,113.742,113.747,113.386,113.389
2017-10-23 18:00:00,113.758,113.786,113.696,113.735
2017-10-23 17:00:00,113.711,113.762,113.696,113.747
2017-10-23 16:00:00,113.678,113.723,113.641,113.691
2017-10-23 15:00:00,113.706,113.767,113.7,113.725
2017-10-23 14:00:00,113.754,113.765,113.653,113.694
2017-10-23 13:00:00,113.847,113.867,113.773,113.801
2017-10-23 12:00:00,113.837,113.848,113.792,113.811
2017-10-23 11:00:00,113.901,113.951,113.832,113.834
2017-10-23 10:00:00,113.957,113.96,113.89,113.892
2017-10-23 09:00:00,113.846,113.919,113.82,113.915
2017-10-23 08:00:00,113.789,113.886,113.731,113.87
2017-10-23 07:00:00,113.756,113.856,113.74,113.769
2017-10-23 06:00:00,113.7,113.758,113.656,113.756
2017-10-23 05:00:00,113.746,113.767,113.695,113.708
2017-10-23 04:00:00,113.766,113.801,113.741,113.747
2017-10-23 03:00:00,113.738,113.794,113.737,113.758
2017-10-23 02:00:00,113.83,113.843,113.74,113.744
2017-10-23 01:00:00,113.86,113.943,113.844,113.856
2017-10-23 00:00:00,114.067,114.081,113.896,113.91
2017-10-22 23:00:00,113.895,114.099,113.826,114.096
2017-10-22 22:00:00,113.858,113.949,113.803,113.864
2017-10-22 21:00:00,113.896,113.911,113.833,113.882
2017-10-20 20:00:00,113.527,113.537,113.456,113.523
2017-10-20 19:00:00,113.528,113.538,113.454,113.466
2017-10-20 18:00:00,113.455,113.57,113.437,113.542
2017-10-20 17:00:00,113.402,113.464,113.396,113.44
2017-10-20 16:00:00,113.512,113.52,113.28,113.447
2017-10-20 15:00:00,113.432,113.578,113.426,113.554
2017-10-20 14:00:00,113.498,113.534,113.343,113.432
2017-10-20 13:00:00,113.301,113.512,113.277,113.498
2017-10-20 12:00:00,113.182,113.307,113.113,113.301
2017-10-20 11:00:00,113.286,113.311,113.079,113.182
2017-10-20 10:00:00,113.384,113.437,113.281,113.286
2017-10-20 09:00:00,113.335,113.401,113.306,113.384
2017-10-20 08:00:00,113.338,113.48,113.329,113.335
2017-10-20 07:00:00,113.186,113.364,113.157,113.338
2017-10-20 06:00:00,113.166,113.334,113.141,113.186
2017-10-20 05:00:00,113.213,113.26,113.16,113.166
2017-10-20 04:00:00,113.157,113.242,113.138,113.213
2017-10-20 03:00:00,113.209,113.25,113.128,113.157
2017-10-20 02:00:00,113.193,113.318,113.162,113.209
2017-10-20 01:00:00,112.719,113.207,112.692,113.193
2017-10-20 00:00:00,112.692,112.754,112.616,112.719
2017-10-19 23:00:00,112.6,112.711,112.572,112.692
2017-10-19 22:00:00,112.579,112.629,112.528,112.6
2017-10-19 21:00:00,112.566,112.592,112.544,112.579
2017-10-19 20:00:00,112.559,112.634,112.454,112.566
2017-10-19 19:00:00,112.667,112.698,112.429,112.559
2017-10-19 18:00:00,112.566,112.703,112.559,112.667
2017-10-19 17:00:00,112.571,112.644,112.561,112.566
2017-10-19 16:00:00,112.552,112.634,112.51,112.571
2017-10-19 15:00:00,112.518,112.577,112.473,112.552
2017-10-19 14:00:00,112.419,112.567,112.349,112.518
2017-10-19 13:00:00,112.554,112.628,112.402,112.419
2017-10-19 12:00:00,112.505,112.576,112.306,112.554
2017-10-19 11:00:00,112.534,112.572,112.459,112.505
2017-10-19 10:00:00,112.684,112.688,112.446,112.534
2017-10-19 09:00:00,112.656,112.748,112.615,112.684
2017-10-19 08:00:00,112.689,112.724,112.548,112.656
2017-10-19 07:00:00,113.043,113.064,112.662,112.689
2017-10-19 06:00:00,113.014,113.16,113.003,113.043
2017-10-19 05:00:00,113.0,113.068,112.989,113.014
2017-10-19 04:00:00,112.962,113.017,112.888,113.0
2017-10-19 03:00:00,113.003,113.01,112.958,112.962
2017-10-19 02:00:00,112.97,113.04,112.966,112.995
2017-10-19 01:00:00,112.926,112.991,112.905,112.971
2017-10-19 00:00:00,113.025,113.03,112.91,112.92
2017-10-18 23:00:00,113.098,113.098,113.022,113.042
2017-10-18 22:00:00,112.972,113.04,112.957,113.039
2017-10-18 21:00:00,112.952,112.976,112.928,112.969
2017-10-18 20:00:00,112.909,112.958,112.909,112.948
2017-10-18 19:00:00,112.905,112.93,112.884,112.914
2017-10-18 18:00:00,112.921,112.986,112.895,112.908
2017-10-18 17:00:00,112.885,112.918,112.859,112.886
2017-10-18 16:00:00,112.966,112.971,112.862,112.872
2017-10-18 15:00:00,112.978,113.035,112.978,112.991
2017-10-18 14:00:00,112.97,112.99,112.907,112.97
2017-10-18 13:00:00,112.869,112.94,112.776,112.94
2017-10-18 12:00:00,112.837,112.898,112.81,112.882
2017-10-18 11:00:00,112.777,112.824,112.74,112.822
2017-10-18 10:00:00,112.763,112.769,112.704,112.74
2017-10-18 09:00:00,112.663,112.777,112.65,112.765
2017-10-18 08:00:00,112.526,112.659,112.505,112.654
2017-10-18 07:00:00,112.412,112.542,112.4,112.529
2017-10-18 06:00:00,112.305,112.397,112.301,112.393
2017-10-18 05:00:00,112.265,112.332,112.245,112.313
2017-10-18 04:00:00,112.233,112.269,112.226,112.248
2017-10-18 03:00:00,112.196,112.256,112.194,112.232
2017-10-18 02:00:00,112.186,112.201,112.16,112.194
2017-10-18 01:00:00,112.192,112.23,112.163,112.183
2017-10-18 00:00:00,112.225,112.249,112.163,112.193
2017-10-17 23:00:00,112.185,112.253,112.172,112.223
2017-10-17 22:00:00,112.209,112.214,112.174,112.192
2017-10-17 21:00:00,112.214,112.228,112.193,112.209
2017-10-17 20:00:00,112.221,112.227,112.198,112.214
2017-10-17 19:00:00,112.199,112.242,112.179,112.225
2017-10-17 18:00:00,112.22,112.241,112.141,112.192
2017-10-17 17:00:00,112.291,112.306,112.212,112.213
2017-10-17 16:00:00,112.332,112.344,112.275,112.279
2017-10-17 15:00:00,112.347,112.417,112.285,112.334
2017-10-17 14:00:00,112.435,112.463,112.262,112.341
2017-10-17 13:00:00,112.46,112.466,112.352,112.397
2017-10-17 12:00:00,112.189,112.435,112.173,112.432
2017-10-17 11:00:00,112.193,112.26,112.164,112.171
2017-10-17 10:00:00,112.18,112.203,112.145,112.19
2017-10-17 09:00:00,112.207,112.213,112.139,112.162
2017-10-17 08:00:00,112.136,112.215,112.136,112.213
2017-10-17 07:00:00,112.246,112.254,112.148,112.155
2017-10-17 06:00:00,112.178,112.262,112.158,112.255
2017-10-17 05:00:00,112.14,112.2,112.138,112.195
2017-10-17 04:00:00,112.08,112.151,112.072,112.141
2017-10-17 03:00:00,112.09,112.11,112.052,112.082
2017-10-17 02:00:00,112.079,112.107,112.057,112.091
2017-10-17 01:00:00,112.251,112.254,112.128,112.131
2017-10-17 00:00:00,112.194,112.313,112.191,112.256
2017-10-16 23:00:00,112.187,112.243,112.187,112.204
2017-10-16 22:00:00,112.155,112.18,112.134,112.162
2017-10-16 21:00:00,112.202,112.206,112.155,112.155
2017-10-16 20:00:00,112.188,112.217,112.161,112.204
2017-10-16 19:00:00,112.213,112.291,112.185,112.194
2017-10-16 18:00:00,111.921,112.221,111.888,112.184
2017-10-16 17:00:00,111.774,112.052,111.77,112.012
2017-10-16 16:00:00,111.741,111.782,111.735,111.767
2017-10-16 15:00:00,111.75,111.76,111.703,111.75
2017-10-16 14:00:00,111.817,111.84,111.712,111.722
2017-10-16 13:00:00,111.813,111.878,111.789,111.816
2017-10-16 12:00:00,111.746,111.888,111.745,111.83
2017-10-16 11:00:00,111.795,111.8,111.736,111.762
2017-10-16 10:00:00,111.824,111.862,111.777,111.788
2017-10-16 09:00:00,111.836,111.84,111.75,111.837
2017-10-16 08:00:00,111.742,111.852,111.737,111.83
2017-10-16 07:00:00,111.824,111.824,111.679,111.752
2017-10-16 06:00:00,111.917,111.931,111.759,111.781
2017-10-16 05:00:00,111.949,111.965,111.903,111.932
2017-10-16 04:00:00,111.945,111.961,111.914,111.943
2017-10-16 03:00:00,112.008,112.018,111.949,111.951
2017-10-16 02:00:00,112.048,112.073,112.021,112.022
2017-10-16 01:00:00,112.054,112.074,111.999,112.011
2017-10-16 00:00:00,111.888,112.069,111.886,112.052
2017-10-15 23:00:00,111.945,111.962,111.904,111.916
2017-10-15 22:00:00,111.944,111.984,111.866,111.936
2017-10-15 21:00:00,111.792,111.944,111.792,111.944
2017-10-13 20:00:00,111.888,111.911,111.844,111.888
2017-10-13 19:00:00,111.895,111.925,111.867,111.89
2017-10-13 18:00:00,111.862,111.941,111.852,111.898
2017-10-13 17:00:00,111.89,111.918,111.842,111.911
2017-10-13 16:00:00,111.95,111.959,111.848,111.858
2017-10-13 15:00:00,111.935,111.958,111.91,111.925
2017-10-13 14:00:00,111.784,111.944,111.776,111.895
2017-10-13 13:00:00,111.823,111.889,111.71,111.805
2017-10-13 12:00:00,112.229,112.291,111.726,111.784
2017-10-13 11:00:00,112.162,112.246,112.155,112.199
2017-10-13 10:00:00,112.12,112.176,112.072,112.175
2017-10-13 09:00:00,112.077,112.161,112.074,112.13
2017-10-13 08:00:00,112.014,112.086,111.979,112.055
2017-10-13 07:00:00,111.965,112.005,111.869,112.001
2017-10-13 06:00:00,112.113,112.149,111.909,111.968
2017-10-13 05:00:00,112.185,112.188,112.082,112.11
2017-10-13 04:00:00,112.185,112.204,112.151,112.202
2017-10-13 03:00:00,112.098,112.208,112.091,112.189
2017-10-13 02:00:00,112.22,112.22,112.037,112.078
2017-10-13 01:00:00,112.213,112.25,112.183,112.229
2017-10-13 00:00:00,112.252,112.26,112.182,112.233
2017-10-12 23:00:00,112.271,112.304,112.249,112.249
2017-10-12 22:00:00,112.29,112.295,112.262,112.263
2017-10-12 21:00:00,112.306,112.308,112.277,112.288
2017-10-12 20:00:00,112.277,112.307,112.271,112.302
2017-10-12 19:00:00,112.227,112.29,112.215,112.279
2017-10-12 18:00:00,112.176,112.228,112.165,112.191
2017-10-12 17:00:00,112.354,112.361,112.146,112.154
2017-10-12 16:00:00,112.398,112.418,112.348,112.367
2017-10-12 15:00:00,112.294,112.403,112.294,112.394
2017-10-12 14:00:00,112.397,112.406,112.312,112.315
2017-10-12 13:00:00,112.396,112.432,112.308,112.377
2017-10-12 12:00:00,112.319,112.458,112.252,112.412
2017-10-12 11:00:00,112.375,112.376,112.249,112.322
2017-10-12 10:00:00,112.429,112.435,112.357,112.358
2017-10-12 09:00:00,112.281,112.428,112.279,112.42
2017-10-12 08:00:00,112.244,112.293,112.24,112.28
2017-10-12 07:00:00,112.305,112.324,112.216,112.25
2017-10-12 06:00:00,112.287,112.304,112.263,112.281
2017-10-12 05:00:00,112.357,112.357,112.273,112.279
2017-10-12 04:00:00,112.349,112.39,112.34,112.359
2017-10-12 03:00:00,112.422,112.426,112.376,112.381
2017-10-12 02:00:00,112.394,112.446,112.386,112.413
2017-10-12 01:00:00,112.421,112.426,112.384,112.407
2017-10-12 00:00:00,112.454,112.456,112.364,112.399
2017-10-11 23:00:00,112.501,112.517,112.432,112.445
2017-10-11 22:00:00,112.522,112.536,112.483,112.494
2017-10-11 21:00:00,112.528,112.528,112.44,112.507
2017-10-11 20:00:00,112.388,112.538,112.382,112.503
2017-10-11 19:00:00,112.421,112.464,112.371,112.382
2017-10-11 18:00:00,112.599,112.604,112.358,112.409
2017-10-11 17:00:00,112.427,112.53,112.415,112.525
2017-10-11 16:00:00,112.365,112.481,112.362,112.448
2017-10-11 15:00:00,112.28,112.451,112.257,112.388
2017-10-11 14:00:00,112.186,112.289,112.171,112.274
2017-10-11 13:00:00,112.153,112.231,112.15,112.188
2017-10-11 12:00:00,112.239,112.239,112.1,112.175
2017-10-11 11:00:00,112.241,112.34,112.223,112.224
2017-10-11 10:00:00,112.243,112.281,112.215,112.264
2017-10-11 09:00:00,112.244,112.281,112.212,112.276
2017-10-11 08:00:00,112.3,112.332,112.237,112.248
2017-10-11 07:00:00,112.397,112.448,112.269,112.276
2017-10-11 06:00:00,112.399,112.404,112.355,112.382
2017-10-11 05:00:00,112.479,112.479,112.404,112.405
2017-10-11 04:00:00,112.478,112.486,112.451,112.461
2017-10-11 03:00:00,112.471,112.503,112.437,112.48
2017-10-11 02:00:00,112.441,112.567,112.439,112.477
2017-10-11 01:00:00,112.338,112.452,112.3,112.431
2017-10-11 00:00:00,112.366,112.374,112.269,112.307
2017-10-10 23:00:00,112.387,112.406,112.34,112.342
2017-10-10 22:00:00,112.386,112.425,112.385,112.395
2017-10-10 21:00:00,112.468,112.47,112.379,112.384
2017-10-10 20:00:00,112.416,112.456,112.41,112.456
2017-10-10 19:00:00,112.378,112.432,112.36,112.429
2017-10-10 18:00:00,112.301,112.391,112.288,112.39
2017-10-10 17:00:00,112.208,112.299,112.179,112.293
2017-10-10 16:00:00,112.159,112.229,112.144,112.214
2017-10-10 15:00:00,112.03,112.173,112.03,112.143
2017-10-10 14:00:00,112.203,112.223,112.038,112.067
2017-10-10 13:00:00,112.445,112.458,112.216,112.224
2017-10-10 12:00:00,112.345,112.465,112.331,112.435
2017-10-10 11:00:00,112.423,112.483,112.369,112.378
2017-10-10 10:00:00,112.386,112.423,112.284,112.392
2017-10-10 09:00:00,112.411,112.454,112.384,112.385
2017-10-10 08:00:00,112.566,112.566,112.367,112.43
2017-10-10 07:00:00,112.582,112.652,112.543,112.589
2017-10-10 06:00:00,112.666,112.7,112.534,112.584
2017-10-10 05:00:00,112.662,112.667,112.632,112.665
2017-10-10 04:00:00,112.692,112.692,112.614,112.652
2017-10-10 03:00:00,112.669,112.701,112.661,112.678
2017-10-10 02:00:00,112.639,112.714,112.632,112.671
2017-10-10 01:00:00,112.746,112.812,112.627,112.632
2017-10-10 00:00:00,112.688,112.818,112.682,112.766
2017-10-09 23:00:00,112.692,112.692,112.675,112.687
2017-10-09 22:00:00,112.673,112.709,112.656,112.688
2017-10-09 21:00:00,112.702,112.702,112.637,112.663
2017-10-09 20:00:00,112.583,112.71,112.58,112.708
2017-10-09 19:00:00,112.69,112.697,112.521,112.586
2017-10-09 18:00:00,112.702,112.707,112.664,112.686
2017-10-09 17:00:00,112.685,112.701,112.654,112.67
2017-10-09 16:00:00,112.656,112.721,112.653,112.694
2017-10-09 15:00:00,112.691,112.694,112.637,112.651
2017-10-09 14:00:00,112.683,112.729,112.672,112.678
2017-10-09 13:00:00,112.713,112.742,112.679,112.681
2017-10-09 12:00:00,112.677,112.754,112.677,112.711
2017-10-09 11:00:00,112.661,112.708,112.639,112.689
2017-10-09 10:00:00,112.609,112.672,112.606,112.67
2017-10-09 09:00:00,112.666,112.667,112.61,112.61
2017-10-09 08:00:00,112.692,112.7,112.659,112.663
2017-10-09 07:00:00,112.607,112.702,112.606,112.694
2017-10-09 06:00:00,112.598,112.638,112.573,112.575
2017-10-09 05:00:00,112.595,112.616,112.582,112.606
2017-10-09 04:00:00,112.658,112.659,112.583,112.605
2017-10-09 03:00:00,112.613,112.658,112.609,112.657
2017-10-09 02:00:00,112.646,112.646,112.557,112.616
2017-10-09 01:00:00,112.62,112.659,112.566,112.659
2017-10-09 00:00:00,112.555,112.663,112.551,112.614
2017-10-08 23:00:00,112.509,112.573,112.498,112.556
2017-10-08 22:00:00,112.674,112.701,112.354,112.49
2017-10-08 21:00:00,112.638,112.654,112.558,112.654
2017-10-06 20:00:00,112.676,112.685,112.621,112.68
2017-10-06 19:00:00,112.715,112.72,112.666,112.67
2017-10-06 18:00:00,112.67,112.735,112.668,112.723
2017-10-06 17:00:00,112.725,112.782,112.689,112.699
2017-10-06 16:00:00,112.707,112.809,112.68,112.743
2017-10-06 15:00:00,112.813,112.896,112.676,112.676
2017-10-06 14:00:00,113.389,113.426,112.818,112.826
2017-10-06 13:00:00,113.326,113.412,113.208,113.371
2017-10-06 12:00:00,112.941,113.407,112.933,113.393
2017-10-06 11:00:00,112.918,112.991,112.912,112.952
2017-10-06 10:00:00,112.96,112.983,112.882,112.907
2017-10-06 09:00:00,113.028,113.029,112.957,112.991
2017-10-06 08:00:00,113.014,113.084,112.99,113.015
2017-10-06 07:00:00,113.009,113.057,112.966,113.018
2017-10-06 06:00:00,112.96,113.065,112.96,112.982
2017-10-06 05:00:00,112.966,113.004,112.961,112.978
2017-10-06 04:00:00,112.888,113.006,112.884,112.962
2017-10-06 03:00:00,112.857,112.89,112.847,112.866
2017-10-06 02:00:00,112.848,112.881,112.843,112.858
2017-10-06 01:00:00,112.843,112.869,112.821,112.824
2017-10-06 00:00:00,112.801,112.893,112.788,112.846
2017-10-05 23:00:00,112.82,112.848,112.776,112.787
2017-10-05 22:00:00,112.804,112.843,112.798,112.84
2017-10-05 21:00:00,112.836,112.845,112.796,112.799
2017-10-05 20:00:00,112.856,112.88,112.831,112.836
2017-10-05 19:00:00,112.863,112.889,112.812,112.836
2017-10-05 18:00:00,112.798,112.845,112.78,112.825
2017-10-05 17:00:00,112.766,112.829,112.74,112.792
2017-10-05 16:00:00,112.764,112.83,112.757,112.768
2017-10-05 15:00:00,112.65,112.78,112.646,112.767
2017-10-05 14:00:00,112.615,112.677,112.575,112.647
2017-10-05 13:00:00,112.456,112.669,112.442,112.643
